basin_id,mean_discharge,median_discharge,discharge_coverage,area,mean_discharge_area_ratio,median_discharge_area_ratio
02GA035,0.31559178082191774,0.148,0.11355858378445648,22.014995505242126,0.014335309800393565,0.006722690448188318
02GA036,0.2738512470308789,0.06,0.1047850164893286,19.149420738141195,0.014300758794516998,0.003133254045669065
02GA037,0.3699148394241417,0.176,0.280940825088669,29.99474703215838,0.012332654081981207,0.005867694093612607
02GA038,4.283608549561322,0.921,1.0,316.4536144235395,0.013536292064050081,0.002910379145701081
02GA039,4.385035327488397,1.3,0.9652168502271171,275.0606608359768,0.01594206643058734,0.004726230192456388
02GA040,2.191455012133657,1.17,1.0,176.48575033613324,0.01241717820254514,0.006629430408809935
02GA041,1.6209476837338908,0.405,0.893223819301848,67.83268648635546,0.023896262520281344,0.005970572904870365
02GA042,0.9610149427129238,0.453,0.7766162653226308,58.1795189139744,0.016518097101041743,0.00778624520202404
02GA043,0.17482781397839864,0.142,0.6970941447327484,13.128966351821184,0.013316190269171297,0.010815779109701386
02GA045,0.08901022395326191,0.083,0.5751353369423184,4.848310463221654,0.01835901900847239,0.017119365731551633
02GA047,8.526752703398559,5.84,0.48335511169186735,759.7355696191729,0.011223316433206756,0.007686885060452512
02GA048,29.867398942786068,15.2,0.4002240059734926,2491.481912698276,0.011987804844402688,0.00610078681387592
02GA049,1.5218779971791256,0.217,0.08823346400348454,71.92045936073922,0.021160571146322603,0.00301722210798974
02GA050,0.7267456140350878,0.1225,0.04256113496359903,22.046595523732595,0.03296407435119698,0.005556413454772729
02GB001,62.92731192831809,38.0,1.0,5191.568169688588,0.012121060510333766,0.007319561018550471
02GB002,,,0.0,6040.959046671783,,
02GB003,,,0.0,396.6079464387416,,
02GB004,,,0.0,403.9967883639816,,
02GB005,,,0.0,360.0151508308399,,
02GB006,1.811518231597287,1.031807380266946,1.0,165.66461449967878,0.010934853149347713,0.006228290714846331
02GB007,3.6775369637967756,1.72,0.8181195943002925,386.0653256003224,0.009525685732274176,0.004455204562402596
02GB008,4.587080144359405,2.68,1.0,386.3286366740343,0.01187351831810947,0.006937099002218819
02GB009,1.1749662746039367,0.416,0.2592246904361894,86.16948754455302,0.013635525846622133,0.004827694951590742
02GB010,,,0.0,166.28632874102044,,
02GB011,,,0.0,41.1089147715249,,
02GC001,,,0.0,714.1149164892308,,
02GC002,3.7000089602389394,1.03,1.0,330.47232594998474,0.011196123456337208,0.0031167511441060427
02GC004,,,0.0,675.1796215515253,,
02GC005,,,0.0,53.15849709748219,,
02GC006,4.447858565117293,3.34,1.0,369.5457990541137,0.012036014416892287,0.009038121955516842
02GC007,7.250706241055317,5.8,1.0,574.9583145349513,0.012610838138622224,0.010087687843406988
02GC008,1.9340211561197187,1.64,1.0,141.65997999305202,0.013652558444626185,0.011577017024006616
02GC009,,,0.0,91.90661518132322,,
02GC010,4.84931242610914,2.68,1.0,346.6153278499476,0.01399047311666622,0.007731914271143232
02GC011,1.6751892577224528,0.933,0.40489079708792236,153.13146774400565,0.010939549410725401,0.00609280387464008
02GC012,0.8023638768638769,0.66,0.2587268993839836,59.06663048839857,0.013584046867570535,0.01117382174237334
02GC013,1.1494993686868686,0.757,0.09856262833675565,81.07829565633389,0.014177645933250065,0.009336654080750434
02GC014,0.8302873665480427,0.68,0.1398792856698401,58.16086851034959,0.01427570440080851,0.011691709862946693
02GC015,1.5882899513058877,1.19,0.2811274967332462,105.91025184423071,0.014996564767326697,0.011235928338176483
02GC016,,,0.0,106.6596118828351,,
02GC017,1.027846898139506,0.557,1.0,102.747187658486,0.010003649944715687,0.005421072952880933
02GC018,3.399299390205961,1.1,1.0,297.47684332667603,0.01142710589567807,0.003697766816733457
02GC021,1.2914953902697317,1.171331182795699,0.9988799701325368,91.9084014936248,0.014051984032812452,0.012744549614182421
02GC022,1.962031983075104,1.03,1.0,176.55292339393398,0.011112996292320333,0.005833944746991308
02GC023,,,0.0,5.517699684705626,,
02GC024,,,0.0,26.16654251861156,,
02GC025,,,0.0,8.3172719693706,,
02GC026,9.142376081139941,5.3,1.0,651.5986011223207,0.014030687090784128,0.008133841894183353
02GC029,1.4345576757532281,0.374,0.8674009084686702,133.04810638526314,0.010782247975775209,0.002811013325638925
02GC030,1.9542939759928868,0.6415,0.8397735050712464,127.30756721113136,0.015350964744710083,0.005038977761126436
02GC031,1.0823524851801187,0.271,0.8187418331155497,99.07629033153138,0.010924434913321096,0.0027352659157218497
02GC033,0.057895362663495833,0.012,0.10466056872627715,6.98300038056035,0.008290900688573358,0.0017184590213407752
02GC034,0.08248508048684727,0.008,0.15848422624603323,4.070989133504773,0.02026168033905673,0.0019651243807454442
02GC035,1.4090719008264463,0.2395,0.07529089664613278,117.22489498876938,0.012020244513432416,0.0020430813780890574
02GC036,0.5162047399041753,0.338,0.36363636363636365,38.02817339454269,0.013574271226454812,0.008888147124324026
02GC037,0.2760666666666667,0.149,0.10360276274033975,23.038294010993763,0.011982947458476266,0.006467492772203442
02GC038,0.7112412731006159,0.597,0.09090909090909091,42.97010577443272,0.01655200191580179,0.013893379809998418
02GD001,17.426986808537116,9.44,1.0,1336.6128361642743,0.013038171067208934,0.00706262856721495
02GD003,34.6419551988053,10.9,1.0,1417.2631478871808,0.024442853291182114,0.007690879436362568
02GD004,3.9748568228486096,1.74,1.0,291.19870929964605,0.013649980909628438,0.00597530120990174
02GD005,14.952543463381247,5.82,1.0,1050.5912051037778,0.014232503937536988,0.005539737979650323
02GD006,,,0.0,549.5607670495007,,
02GD007,,,0.0,1681.1921795334276,,
02GD008,2.671552112500778,0.961,1.0,198.65559827242572,0.013448159204842311,0.004837517836684047
02GD009,1.7188538672142368,1.13,1.0,148.86065637757343,0.011546730405746016,0.007590991652850456
02GD010,1.7351430215916868,0.798,1.0,145.9281359951158,0.011890393924100845,0.005468445098392191
02GD011,0.970173449069753,0.487,1.0,90.96084358632936,0.010665836098463381,0.005353952105092305
02GD012,3.2028677971188477,1.5,0.4146599464874619,245.5615358426206,0.013043035368420048,0.006108448519239365
02GD013,0.5113908450704227,0.131,0.25623794412295436,35.1062252630055,0.014566956180541574,0.0037315319154533587
02GD014,4.7025714018808,1.22,0.9991288656586398,316.9814854739445,0.014835476573180946,0.003848805232822605
02GD015,18.99037247215481,7.42,1.0,1325.2499328085755,0.014329653601195735,0.005598943879419743
02GD016,6.257613278576318,3.41,1.0,512.6044513557647,0.012207489150798116,0.006652302747237257
02GD018,2.025972341484662,0.896,1.0,135.89935647654454,0.01490788767520274,0.006593114369563954
02GD019,0.5801047850164894,0.24,1.0,44.643299731806266,0.012994218359786517,0.0053759467029049195
02GD020,1.165142866801893,0.446,0.4601456038827702,95.21298139190384,0.012237227001705544,0.004684235211207495
02GD021,1.9390725841577998,0.59,1.0,151.67113966277742,0.012784716911002943,0.0038899951652753067
02GD022,0.5466531334925472,0.474,0.7555845933669342,32.144992617652505,0.017005856557339858,0.014745687007552823
02GD023,0.4519718894009217,0.131,0.27005164582166635,36.23228173413165,0.01247428723140982,0.003615560316108797
02GD025,0.038029518619436875,0.012,0.06850849355982826,4.400026373716681,0.008643020607013663,0.002727256380025663
02GD026,0.6042889245585874,0.3503458571784026,0.6590131292390019,56.93670570951526,0.010613345416252256,0.006153251278109208
02GD027,1.7318687902187904,0.693,0.4834795594549188,145.28917976443466,0.011920149821389071,0.004769797731142808
02GD028,0.4501326570173172,0.1915,0.48148839524609544,37.64299346255133,0.011957939993936087,0.00508726810450161
02GE001,,,0.0,3198.255143122618,,
02GE002,43.315531080828826,21.8,1.0,3077.0087991356577,0.01407715541567392,0.007084802619389225
02GE003,57.42885943625163,30.5,1.0,4362.512956555321,0.013164169369389786,0.006991383247164743
02GE005,1.6187479310559394,0.615,1.0,148.39019288581235,0.01090872583676457,0.0041444787424277305
02GE006,76.59906601953828,35.9,1.0,3810.892189191845,0.02010003490436769,0.009420366207634206
02GE007,1.6962388152572958,0.35,1.0,205.34756523697237,0.008260330787461861,0.0017044273186102683
02GE008,1.1462253584808164,0.434,0.48167506689067263,85.37083031441423,0.01342642860868702,0.0050837036304041
02GE009,0.6327616438356165,0.116,0.022711716756891296,53.569314402267466,0.011812016840163874,0.0021654187904837177
02GG002,7.702260593615829,3.15,1.0,700.5645180728576,0.010994362967173292,0.004496373879546673
02GG003,12.158282067077346,4.81,0.9090909090909091,1148.9431078586902,0.010582144567398987,0.004186456202313184
02GG004,6.430341756159192,1.45,0.09850040445522992,575.817610754255,0.011167323881838524,0.0025181584809479277
02GG005,1.8595427789185488,1.06,1.0,171.42103899437222,0.010847809521091503,0.0061836050359886105
02GG006,2.801971734220103,0.661,0.9917242237570779,243.5595805542553,0.011504255869729321,0.0027139150038598286
02GG007,13.91574668351232,5.4,0.09850040445522992,1222.341487881984,0.011384500012042357,0.004417750729672825
02GG009,5.676869626587964,1.45,0.9698214174600212,530.458287334705,0.010701820976558729,0.0027334854306557167
02GG013,2.563471991356383,0.308,0.3743388712587891,225.8802866215769,0.011348807944674846,0.0013635541401450424
02GH001,0.17077920792079207,0.079,0.28280754153444093,21.134503221163406,0.008080587754235894,0.00373796342281147
02GH002,1.0814268735143249,0.20753688524590158,0.994710970070313,112.91951924783012,0.00957697022372955,0.0018379186045807544
02GH003,1.7759594424161964,0.241,0.937402775185116,177.098276545838,0.010028101216199743,0.0013608263428674442
02GH004,0.355498020804566,0.166,0.6759380250140004,24.52358308650633,0.014496169648234336,0.00676899453943737
02GH011,0.5918576296857252,0.152,0.8216663555472591,55.76393050949053,0.010613628276884038,0.002725776296814855
02GH016,0.31246231766612637,0.118,0.1535685396055006,23.4499544371606,0.013324644979734996,0.005031992719482991
02HA006,3.265010308285164,0.6405000000000001,0.9688258353556095,292.321211354979,0.011169255536233777,0.002191082874318729
02HA007,2.452698807345239,0.495,0.9860618505382366,224.34960260376465,0.010932485633491744,0.0022063778774515813
02HA014,0.6131395370543216,0.26,1.0,47.57137242873465,0.012888834308340565,0.005465471915688343
02HA020,1.9505679105732052,0.378,0.7403397423931305,165.4510609698214,0.011789394997769114,0.0022846634997943467
02HA022,0.1767227414330218,0.043,0.47937278327422067,16.34130130501517,0.010814483995762647,0.0026313693871370717
02HA023,0.362418385977725,0.148,0.3408001991164209,25.694404952177205,0.014104953457854475,0.005760008853112564
02HA024,0.8612157487791644,0.10703416666666665,0.4587144546076784,80.43026928512897,0.010707607427324597,0.0013307697166501538
02HA026,0.6981014492753623,0.5235789473684211,0.004293447825275341,65.28213501943408,0.01069360628397864,0.008020248529135191
02HA027,0.04946190781049936,0.019,0.0971937029431896,13.218811292420549,0.0037417818226106315,0.0014373455812092793
02HA028,7.397912681912682,3.27,0.029929687013875925,478.1784352037699,0.015471029509643512,0.0068384514216048445
02HA029,1.4297128205128204,0.772,0.012133656897517267,49.04527767410998,0.02915087625791009,0.01574055722815335
02HA030,0.17674097779148673,0.086,0.40345964781283056,16.614240327823264,0.010637921102868908,0.005176282412141284
02HA031,0.5681682603331276,0.288,0.40345964781283056,47.39193555421081,0.011988711870255011,0.006076983280637732
02HA032,0.681431554524362,0.125,0.08045547881276834,35.784014640075895,0.01904290397202109,0.0034931798809406836
02HB001,1.9062508244664302,1.51,1.0,208.8250842997872,0.009128457104941645,0.007230932074387477
02HB002,8.535488413903316,5.2,0.31149275091780226,842.5756874779491,0.010130233450542918,0.006171552392598663
02HB004,1.6161633999128866,0.555,1.0,194.7219985722992,0.008299850103031959,0.002850217253670656
02HB005,1.214380747931056,0.756,1.0,101.79231400276794,0.011929984693127563,0.007426886866718079
02HB006,,,0.0,72.7444647092812,,
02HB007,1.9748869297509097,1.2,0.8893037147657271,158.24121297876013,0.012480231240492249,0.007583359463764155
02HB008,1.3523179640345964,0.879,1.0,127.88635271141447,0.010574372756459848,0.006873290084232303
02HB010,1.7348725165562915,0.92,0.09395806110385166,158.2330517208667,0.010964033731819306,0.0058142087888372355
02HB011,2.6424676124696655,2.13,1.0,239.55181312679144,0.011030881286091724,0.008891604585236934
02HB012,0.7847848455905763,0.38,0.977226059361583,80.11361917693728,0.009795898046464694,0.004743263428915125
02HB013,0.5980736419637858,0.468,1.0,59.51905395603785,0.010048439990419485,0.007863028205147138
02HB015,0.9679400624024961,0.537,0.9971377014498164,50.297801050904255,0.019244182492647845,0.010676411071261849
02HB016,1.4569976087996173,0.888,0.13011013627030055,128.78205097724006,0.011313669861160355,0.0068953708475798245
02HB018,4.639793073765064,3.6,0.9397050588015681,414.6906512814852,0.011188564438159106,0.008681169900684304
02HB019,0.7779700538358006,0.59,0.18492937589446828,62.441849781073934,0.012459112863623119,0.009448791188419091
02HB020,0.48176267672648176,0.403,0.9154377450065335,35.99219322926,0.013385199219669413,0.011196872539358882
02HB021,0.08906284313007833,0.0694280860702151,0.8500404455229917,7.9181782871221,0.011247895652327962,0.008768189292116719
02HB022,1.2925381406436234,0.872,0.7830875490013067,123.25651652106356,0.010486570423420483,0.007074676654933552
02HB023,1.5480704645440309,0.9810526315789474,0.8344844751415593,126.20128889343202,0.012266677132364835,0.007773713249532469
02HB024,0.23657098424801848,0.177,0.6201854271669467,25.099543917439867,0.009425310078389206,0.007051920966460886
02HB025,6.79813112840467,4.95,0.799576877605625,641.8447171643644,0.01059155111292097,0.007712145738098204
02HB026,4.583284671532846,3.93,0.008524671769024952,853.505416926472,0.005369953817091811,0.004604540196302659
02HB027,0.3095072015161087,0.11,0.4925020222761496,25.27994164673292,0.012243192877627082,0.004351275866739035
02HB028,0.3171687294771407,0.156,0.2463443469603634,37.54290320462922,0.008448167360643336,0.00415524604343237
02HB029,8.79816008636644,6.11,0.40345964781283056,773.0843265237901,0.011380595601941356,0.007903406899314467
02HB030,0.43312060456508333,0.2988680219425621,0.40345964781283056,19.63421429661257,0.022059482392417826,0.015221796881076362
02HB031,0.16398897285626157,0.157,0.40345964781283056,12.797826836638295,0.012813814013078007,0.012267707791648822
02HB032,0.4265650832819247,0.2735,0.40345964781283056,35.759191952434946,0.011928823331615542,0.0076483831168163915
02HB033,0.5879984243697479,0.41,0.17771140563748367,53.360512096364005,0.011019354973728114,0.007683584431490819
02HB034,0.6492181818181818,0.423,0.017111567419575632,72.89450514435318,0.008906270514252527,0.005802906531326772
02HC002,,,0.0,180.3830243808525,,
02HC003,6.98921697467488,3.79,1.0,802.5832451466039,0.00870840129910536,0.004722251583145994
02HC004,,,0.0,115.8020466988295,,
02HC005,1.0694750079592485,0.7667978142076503,0.977226059361583,93.06942744962572,0.01149115275838682,0.008238987121981418
02HC006,3.471416323165705,1.99,0.22643270487212994,259.46758665617926,0.013378998000878167,0.007669551428930315
02HC007,,,0.0,303.01332772217324,,
02HC008,,,0.0,204.97671603956223,,
02HC009,1.3982389708169995,0.749,1.0,195.85809889873525,0.007139040860086836,0.0038241972336679137
02HC010,,,0.0,136.55231730820088,,
02HC011,,,0.0,499.70242372427305,,
02HC012,1.8907170111287759,1.11,0.0391388214796839,162.79789220046806,0.011613891221641626,0.00681827009549457
02HC013,1.2579971688133906,0.608,1.0,89.08273098931761,0.014121672683836375,0.006825116307591744
02HC014,,,0.0,110.2468539072021,,
02HC015,,,0.0,216.15088439672465,,
02HC017,1.1583870014311493,0.35,1.0,69.39606706009468,0.01669240132049594,0.005043513484660617
02HC018,1.0454747562441566,0.559,0.9317404019662746,99.48352977451604,0.010509023540014843,0.005619020568198565
02HC019,1.1901551098376313,0.815,0.977226059361583,86.8252014850782,0.01370748457223185,0.009386675597177463
02HC022,1.8584707547756831,1.0,1.0,182.24992248136488,0.01019737473394927,0.0054869707837722145
02HC023,0.47899984444029614,0.339,1.0,63.52496918269744,0.007540339658610387,0.005336484288957906
02HC024,4.261746313235019,2.53,1.0,319.85344854718767,0.01332405929213012,0.007909872510337344
02HC025,2.4521376392259353,1.65,1.0,295.1906474690278,0.008306962501185679,0.005589607984355678
02HC026,1.291286752560291,0.735,0.18835168937838342,108.8011589284742,0.011868317996586617,0.006755442747472832
02HC027,0.854320390765976,0.374,1.0,68.8724668069355,0.012404382046614095,0.005430326766839981
02HC028,0.9204573144172733,0.435,1.0,82.00752657597158,0.01122405897176479,0.005304391171912946
02HC029,1.6974736496470202,0.899,0.37900566237321887,126.76355524533254,0.01339086495611302,0.00709194372357351
02HC030,2.5690988115238627,0.974,1.0,207.61274213210064,0.012374475598849258,0.004691426884484091
02HC031,1.183564806172609,0.335,1.0,141.69368577756842,0.008352981995475621,0.0023642549642323863
02HC032,0.5814385228050526,0.342222630834512,1.0,94.84019813368496,0.006130718136896633,0.003608413284334575
02HC033,0.9796122207703317,0.317,1.0,68.187066408743,0.014366540054650675,0.004648975483118219
02HC034,1.2886078234704113,0.191,0.06203720988115238,182.4552750176472,0.007062595605118987,0.0010468318878778722
02HC035,0.176183908045977,0.104,0.05413477692738473,11.160541127315616,0.015786323085604143,0.009318544577149418
02HC036,,,0.0,4.336643055035921,,
02HC037,,,0.0,5.726286634506813,,
02HC038,0.6582781096384792,0.5210819815870231,1.0,61.88002116248981,0.01063797486283847,0.008420843622834611
02HC039,0.41583144278606965,0.23,0.3126750046667911,35.69330481142733,0.01165012444162749,0.00644378550025339
02HC040,,,0.0,17.46190326823705,,
02HC060,0.3677127272727273,0.264,0.017111567419575632,46.00397120238895,0.007993064895528677,0.005738635015628622
02HC105,,,0.0,18.844408156081958,,
02HC106,,,0.0,133.8537909994243,,
02HC114,0.12460813008130081,0.068,0.03826768713832369,13.77629682530764,0.009045110718897287,0.004936014435685004
02HD001,,,0.0,275.4489502171508,,
02HD002,,,0.0,269.94216711284355,,
02HD003,1.1755047134473717,0.967956043956044,0.9967021342791363,74.81005682197211,0.015713191025168688,0.012938849201244693
02HD004,0.4820610875265326,0.37,0.9967021342791363,39.79283663349658,0.0121142680017123,0.009298155932129341
02HD006,1.2245985004044553,0.897323239605864,1.0,81.80459927066852,0.014969800125205695,0.01096910500883786
02HD007,1.0224504041146216,0.5894999999999999,0.1693734055130359,79.07089685751583,0.012930805704114583,0.007455334686063661
02HD008,1.1253207641092653,0.772,1.0,95.5088164657554,0.011782375761223552,0.008083023416762786
02HD009,1.110055908157551,0.809,1.0,78.7442907406989,0.014096970049713328,0.010273760705572897
02HD010,0.8328301910273164,0.611,1.0,63.406256458439614,0.013134826711827797,0.009636273045081713
02HD012,3.2794681372549017,2.44,0.990106402837409,241.9822163531397,0.013552517150553616,0.01008338561722716
02HD013,0.4511876158382477,0.175,0.7385974737104101,44.37319876101819,0.010168020977442257,0.003943822056699174
02HD014,0.6955790530543225,0.3084391891891891,0.2943811834982266,56.51574413104731,0.01230770405219174,0.0054575798997530305
02HD018,0.1882793723689246,0.13,0.4877730072801941,16.38364795180428,0.011491907841451755,0.00793474080878816
02HD019,1.8373051029430338,1.14,0.49262647003920107,122.33056957523029,0.015019182117133335,0.009319011625290669
02HD020,0.6314953732264035,0.5145,0.40345964781283056,40.85105626668541,0.01545848335239734,0.012594533581732173
02HD021,0.40329973781616285,0.373,0.40345964781283056,23.13944174899672,0.017429104046282756,0.016119662870266633
02HD022,0.47128153917334975,0.296,0.40345964781283056,33.61242282448588,0.014021052324440947,0.008806267895225059
02HD023,0.2617748303516348,0.202,0.40345964781283056,17.941957007092196,0.014590093502518092,0.01125852658771573
02HD024,0.2780282505105514,0.203,0.09140688196129675,20.6721735049708,0.013449396138422364,0.009819964018354768
02HE001,0.16852556123583018,0.081,0.2799452429842574,11.86622908042018,0.014202115945486428,0.006826094410536343
02HE002,1.5644436058289224,0.543,0.9522120589882397,119.54481188826806,0.013086670856876011,0.004542229741492355
02HE003,,,0.0,32.644921389641006,,
02HE004,0.7599050393959291,0.355,0.3790678862547446,39.33702854031439,0.019317804816323215,0.009024575906545144
02HF002,20.620492502022277,18.3,1.0,1279.7856740007962,0.01611245767235354,0.014299269300922504
02HF003,19.32042847364819,13.0,1.0,1250.7801636572035,0.015446702014490265,0.010393513087055049
02HF004,0.27658125,0.118,0.24391761558085995,19.43022073538576,0.014234591246629442,0.006073013868808077
02HF005,15.70190880169671,11.7,0.05867712027876299,1121.938208049397,0.013995341890527167,0.010428381809316961
02HG001,1.7499745742806811,0.725,0.5298363511915873,185.2754979451433,0.00944525635439834,0.003913091628633266
02HG002,0.2991872683469236,0.178,0.6715201294256736,40.99185201153104,0.0072987009287299835,0.004342326371346395
02HG003,0.28263070635410237,0.181,0.40345964781283056,33.98787465178554,0.008315633420733898,0.005325428608125435
02HH001,3.6634747065965194,2.52,0.30751042250015553,247.17183481628183,0.014821570221864118,0.01019533638156252
02HH002,4.390550789154188,3.49,0.30751042250015553,305.5689716733737,0.014368444430435496,0.01142131670270011
02HH003,0.32643665427509294,0.279,0.4184556032605314,28.842538027764924,0.011317889360528972,0.009673212521430118
02HJ001,1.1608019413851036,0.598,1.0,116.08174100375588,0.009999866743448872,0.0051515423082830174
02HJ002,94.29307496051511,92.44324817518248,0.5121647688382801,7311.87608780537,0.012895879775339136,0.01264289042443674
02HJ003,2.647421753468981,1.19,1.0,282.79929939330646,0.009361486252436036,0.004207931216777852
02HJ005,0.14720925144553834,0.117,0.39817061788314356,11.3244694392678,0.01299921839473447,0.010331609849579391
02HJ006,1.0875045496607032,0.571,0.40345964781283056,107.21613435413008,0.010143105384388552,0.0053256909833552905
02HJ007,0.5846106570018507,0.511,0.40345964781283056,45.183046854531305,0.012938717012246406,0.011309551603396419
02HK002,100.080142612664,81.6,0.5453923215730198,9115.10196141114,0.010979596611903425,0.008952176327314196
02HK003,25.033529649679547,16.9,1.0,1929.8052578641225,0.01297204966546016,0.00875736032489861
02HK004,148.23919216225508,115.0,0.36201854271669465,11979.524635504404,0.012374380175563068,0.009599713135458474
02HK005,8.384509738037458,5.38,1.0,443.5748965086005,0.01890212860112766,0.012128729651624204
02HK006,10.226432953767656,5.73,1.0,549.7607294997382,0.018601606853718578,0.010422716088168188
02HK007,2.07859692985297,1.5,0.9606745068757389,160.17714971872803,0.01297686301387556,0.009364631613398093
02HK008,1.1054967528164348,0.7597115384615384,0.9389583722232593,90.56137862106476,0.012207154635334736,0.008388913133051928
02HK009,0.9814505602051836,0.65,0.9219090286852094,82.9600460046214,0.011830400385150588,0.007835096908743166
02HK010,125.18852739726027,101.0,0.09084686702756518,12502.14461931952,0.010013364203434896,0.008078613955874822
02HK011,0.4403710916799152,0.282,0.7044987866343102,33.24215106318801,0.013247370509893906,0.008483205538172398
02HK012,146.2843023255814,108.5,0.021405015244850972,11983.955347990388,0.012206679520890579,0.00905377205182883
02HK014,170.7921334922527,167.0,0.05220583660008711,12469.239738052976,0.013697076732837061,0.013392957670896172
02HK015,1.0276650987045033,0.718,0.40345964781283056,79.12667787803274,0.012987593138796556,0.009074057185956143
02HK016,0.3968340530536706,0.229,0.40345964781283056,35.47256605009397,0.011187069254963565,0.006455693103132396
02HK017,1.177872486854315,0.623,0.40233961794536743,116.26356890979802,0.01013105393116012,0.005358514329483113
02HK802,45.68551360842845,48.0,0.14174600211561197,9112.261992706204,0.005013630385627284,0.0052676272958811984
02HK902,44.243191733067725,12.0,0.24989110820732996,9114.422880788,0.0048541956316649,0.001316594605819137
02HL001,32.35631989297492,20.4,1.0,2590.254135831562,0.012491561907143685,0.007875675099907093
02HL003,5.8006656710845625,3.25,1.0,432.4431832120305,0.01341370588385584,0.0075154381573555714
02HL004,8.809176031360835,5.09,1.0,676.2459775579531,0.01302658547881108,0.0075268469889919545
02HL005,4.042121149897331,2.0,1.0,294.747256473919,0.013713855043990891,0.00678547452460163
02HL006,2.36434011627907,1.315,0.17124012195880778,191.6764074271245,0.012335060678649215,0.006860520904222205
02HL007,22.387230398376047,13.4,0.49044863418580054,1760.2342136571028,0.012718324768761212,0.007612623306622279
02HL008,4.3839034293109025,2.46,0.38466803559206025,317.8780306247362,0.013791149456585824,0.0077388172915419185
02HL101,,,0.0,1759.447437257531,,
02HL102,,,0.0,183.36746655426245,,
02HL103,,,0.0,194.04665063141664,,
02HL104,,,0.0,2201.5943198822547,,
02HM001,,,0.0,796.2224483478833,,
02HM002,2.1480855889490384,1.49,1.0,203.69857091500745,0.010545413152875383,0.007314729766178367
02HM003,11.805411362080767,7.15,1.0,884.2176079898313,0.013351251157414784,0.00808624476078317
02HM004,1.5521694070752368,0.5654999999999999,0.999066641777114,106.624536395842,0.014557337921853476,0.005303657292357076
02HM005,2.578808122112623,1.15,0.9967021342791363,160.66297138910403,0.016051042127604487,0.007157840976405541
02HM006,1.9989265758197996,1.16,1.0,142.9858564344997,0.01397989021897062,0.008112690506080813
02HM007,9.113408001991166,5.6,1.0,718.6092771969321,0.012682007164644037,0.00779283009237486
02HM009,0.1436631463662677,0.099064935064935,0.7954078775434011,6.581645254003499,0.02182784711450073,0.015051697750600512
02HM010,7.2062483418367345,5.07,0.4878352311617199,510.2097894370513,0.014124088739629774,0.009937088830839704
02HM011,0.7460096124269456,0.554,0.4045796776802937,57.63489720736887,0.012943713766727514,0.00961223194355188
02MA001,4.2892313117066285,2.75,0.39705058801568044,271.8045596186388,0.015780571590574957,0.010117563899069414
02MA002,5.65767406221409,4.992351174704115,0.40806421504573454,402.8183937919787,0.014045222734133129,0.012393553153588708
03115973,0.10160603515429993,0.040344152965309396,0.4997822164146599,9.016029367274273,0.011269488043495302,0.004474714014546987
04014500,4.995147224832195,2.0954268724338103,0.2987368552050277,343.8274555421512,0.01452806384224258,0.006094414040117059
04015330,2.657108374181519,0.6739345887016849,0.9680791487773007,223.74758365439703,0.011875472935992542,0.0030120306896482584
04015500,0.35214581372687825,0.2123743451791024,0.016924895774998443,57.66140203097287,0.006107132350644593,0.00368312836141281
04016000,2.5517197157841696,1.2459294917174006,0.061414971065895094,26.949404701342495,0.09468556890449809,0.04623217119357498
04016500,7.338343828494703,4.247486903582048,0.1739779727459399,772.2798691815261,0.009502181943797124,0.005499932178840293
04018750,16.058573804809544,10.052385671810846,0.22749051085806732,1849.047779415924,0.008684780341307414,0.005436520236911448
04021520,1.6518204822229274,0.6626079569587994,0.42274905108580674,191.6978744206556,0.008616790808009827,0.0034565221912935453
04024000,72.53723235211726,43.04120062296475,0.9858751788936594,8816.289904047237,0.008227636924554632,0.004882008315448668
04024098,0.225521339443062,0.0792864222001982,0.4580299919108954,20.040861814488864,0.011253075917125367,0.003956238156528618
04024430,11.14549206410675,4.190853744867621,0.9968888059237135,1088.4429096173735,0.010239849941256714,0.003850320221517962
04025500,4.856715430932856,4.219170324224834,0.9739281936407193,301.984705953199,0.016082653641689853,0.013971470213722387
04027000,18.12953522572786,8.353390910378026,0.9914131043494493,1615.7384586379144,0.011220587793033818,0.005170014284007344
04027500,7.926366815217265,5.946481665014867,1.0,703.2164056188324,0.01127158972954,0.008456119080131452
04029990,8.954167676553777,5.238567181084525,0.6835293385601394,682.11725400982,0.013127021232664595,0.007679863176440202
04031000,6.433673272355291,3.834523869808498,0.9916619998755523,514.8528137648741,0.012496140839376781,0.007447805988994109
04031500,5.2576096446153,2.9732408325074333,0.06060606060606061,444.4723830400508,0.011828878115339609,0.006689371366948391
04032000,7.548385158288315,4.162537165510407,0.27092278016302657,681.7211445682178,0.011072540757217147,0.006105923512386924
04033000,4.37443845320631,3.3413563641512107,0.974923775745131,409.9751353020025,0.010670009170151113,0.008150143939070468
04034500,1.9830763557445903,1.5007787059323234,0.6880094580299919,501.6668052209325,0.0039529750326439276,0.0029915846340907194
04035500,14.329458326912754,8.041908537448677,0.6337502333395557,1754.4207424733677,0.00816762933771018,0.004583797000776029
04036000,4.659033866139201,3.3696729435084243,0.9966399103976106,418.0060364210199,0.01114585307434789,0.008061302110274922
04037500,1.2616754404749457,0.9910802775024776,0.9783460892290461,131.96714723863474,0.009560526743777161,0.007510053056692345
04039500,9.983105991514911,4.955401387512389,0.030303030303030304,903.5412752734408,0.011048865463831412,0.005484421711684089
